PWS ID,Facility Water Type,Latitude,Longitude,Contaminant,chain length,long-short,Total,key,bdod,cec,cfvo,clay,nitrogen,ocd,phh2o,sand,silt,soc,wv0010,wv0033,wv1500
AL0000580,SW-Surface Water,34.075651,-85.989639,PFOA,8,Long,10.1,34.075651-85.989639,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000580,SW-Surface Water,34.075651,-85.989639,PFOS,8,Long,4.7,34.075651-85.989639,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000580,SW-Surface Water,34.075651,-85.989639,PFPeA,5,short,28.3,34.075651-85.989639,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000582,"MX-Any combination of GW, SW, and GU",34.071701,-86.148516,PFBS,4,short,4.5,34.071701-86.148516,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000713,SW-Surface Water,34.949832,-85.724483,PFBA,4,short,5.2,34.949832-85.724483,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000728,SW-Surface Water,34.515045,-85.852166,PFBA,4,short,7.7,34.515045-85.852166,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000728,SW-Surface Water,34.515045,-85.852166,PFBS,4,short,3.8,34.515045-85.852166,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000729,SW-Surface Water,34.655074,-86.033893,PFBA,4,short,5.2,34.655074-86.033893,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000737,SW-Surface Water,33.37056,-86.98234,PFBA,4,short,5.6,33.37056-86.98234,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000737,SW-Surface Water,33.37056,-86.98234,PFBS,4,short,3.4,33.37056-86.98234,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000737,SW-Surface Water,33.37056,-86.98234,PFHxA,6,short,5.7,33.37056-86.98234,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000737,SW-Surface Water,33.37056,-86.98234,PFOS,8,Long,5.7,33.37056-86.98234,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000737,SW-Surface Water,33.37056,-86.98234,PFPeA,5,short,7.7,33.37056-86.98234,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000738,SW-Surface Water,33.517775,-86.792872,6:2 FTS,8,Long,5.8,33.517775-86.792872,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000738,SW-Surface Water,33.517775,-86.792872,PFBS,4,short,5.5,33.517775-86.792872,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000738,SW-Surface Water,33.517775,-86.792872,PFHxA,6,short,8.5,33.517775-86.792872,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000738,SW-Surface Water,33.517775,-86.792872,PFPeA,5,short,5.6,33.517775-86.792872,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000751,GW-Groundwater,33.533683,-86.673687,PFBS,4,short,3.5,33.533683-86.673687,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000751,GW-Groundwater,33.533683,-86.673687,PFHxA,6,short,5.1,33.533683-86.673687,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000751,GW-Groundwater,33.533683,-86.673687,PFHxS,6,short,7.9,33.533683-86.673687,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000751,GW-Groundwater,33.533683,-86.673687,PFOA,8,Long,10.2,33.533683-86.673687,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000751,GW-Groundwater,33.533683,-86.673687,PFOS,8,Long,76.3,33.533683-86.673687,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000751,GW-Groundwater,33.533683,-86.673687,PFPeA,5,short,12.7,33.533683-86.673687,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000763,SW-Surface Water,33.303468,-87.0201,PFBS,4,short,3,33.303468-87.0201,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000763,SW-Surface Water,33.303468,-87.0201,PFHxA,6,short,4.7,33.303468-87.0201,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000763,SW-Surface Water,33.303468,-87.0201,PFOA,8,Long,4.2,33.303468-87.0201,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000763,SW-Surface Water,33.303468,-87.0201,PFOS,8,Long,5.7,33.303468-87.0201,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000763,SW-Surface Water,33.303468,-87.0201,PFPeA,5,short,6,33.303468-87.0201,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000773,SW-Surface Water,33.760897,-88.115784,PFHxS,6,short,5.9,33.760897-88.115784,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000783,SW-Surface Water,34.835983,-87.668632,PFBA,4,short,7.2,34.835983-87.668632,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000783,SW-Surface Water,34.835983,-87.668632,PFBS,4,short,4.4,34.835983-87.668632,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000783,SW-Surface Water,34.835983,-87.668632,PFOA,8,Long,9.7,34.835983-87.668632,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000783,SW-Surface Water,34.835983,-87.668632,PFOS,8,Long,17,34.835983-87.668632,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000814,GW-Groundwater,32.57465,-85.593795,PFBS,4,short,3.2,32.57465-85.593795,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000814,GW-Groundwater,32.57465,-85.593795,PFHpA,7,short,4.6,32.57465-85.593795,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000814,GW-Groundwater,32.57465,-85.593795,PFHxA,6,short,4.1,32.57465-85.593795,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000814,GW-Groundwater,32.57465,-85.593795,PFHxS,6,short,3,32.57465-85.593795,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000814,GW-Groundwater,32.57465,-85.593795,PFOA,8,Long,16,32.57465-85.593795,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000814,GW-Groundwater,32.57465,-85.593795,PFPeA,5,short,4.7,32.57465-85.593795,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000814,SW-Surface Water,32.57465,-85.593795,PFHxA,6,short,4.5,32.57465-85.593795,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000814,SW-Surface Water,32.57465,-85.593795,PFPeA,5,short,5.3,32.57465-85.593795,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000816,SW-Surface Water,32.644445,-85.37996,PFHxA,6,short,5,32.644445-85.37996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000816,SW-Surface Water,32.644445,-85.37996,PFOA,8,Long,11,32.644445-85.37996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000816,SW-Surface Water,32.644445,-85.37996,PFOS,8,Long,5.4,32.644445-85.37996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000816,SW-Surface Water,32.644445,-85.37996,PFPeA,5,short,3.3,32.644445-85.37996,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000820,SW-Surface Water,32.533299,-85.123159,PFBS,4,short,3.6,32.533299-85.123159,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000820,SW-Surface Water,32.533299,-85.123159,PFHxA,6,short,4,32.533299-85.123159,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000820,SW-Surface Water,32.533299,-85.123159,PFOA,8,Long,4.7,32.533299-85.123159,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000820,SW-Surface Water,32.533299,-85.123159,PFOS,8,Long,4.9,32.533299-85.123159,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000820,SW-Surface Water,32.533299,-85.123159,PFPeA,5,short,4.1,32.533299-85.123159,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000833,GU-Groundwater Under Influence of Surface Water,34.761186,-87.025139,PFBA,4,short,24.9,34.761186-87.025139,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000833,GU-Groundwater Under Influence of Surface Water,34.761186,-87.025139,PFBS,4,short,12.4,34.761186-87.025139,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000833,GU-Groundwater Under Influence of Surface Water,34.761186,-87.025139,PFHxA,6,short,7.2,34.761186-87.025139,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000833,GU-Groundwater Under Influence of Surface Water,34.761186,-87.025139,PFHxS,6,short,6.8,34.761186-87.025139,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000833,GU-Groundwater Under Influence of Surface Water,34.761186,-87.025139,PFOA,8,Long,8.7,34.761186-87.025139,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000833,GU-Groundwater Under Influence of Surface Water,34.761186,-87.025139,PFOS,8,Long,11.1,34.761186-87.025139,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000833,GU-Groundwater Under Influence of Surface Water,34.761186,-87.025139,PFPeA,5,short,5.4,34.761186-87.025139,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000878,GU-Groundwater Under Influence of Surface Water,34.884204,-86.778425,PFBS,4,short,8.9,34.884204-86.778425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000878,GU-Groundwater Under Influence of Surface Water,34.884204,-86.778425,PFHxA,6,short,3.1,34.884204-86.778425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000878,GU-Groundwater Under Influence of Surface Water,34.884204,-86.778425,PFOA,8,Long,4.4,34.884204-86.778425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000878,GU-Groundwater Under Influence of Surface Water,34.884204,-86.778425,PFOS,8,Long,4.1,34.884204-86.778425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000878,GU-Groundwater Under Influence of Surface Water,34.884204,-86.778425,PFPeA,5,short,3.8,34.884204-86.778425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000878,GW-Groundwater,34.884204,-86.778425,PFBS,4,short,3.5,34.884204-86.778425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000885,GU-Groundwater Under Influence of Surface Water,34.726181,-86.819751,PFBA,4,short,9.5,34.726181-86.819751,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000885,GU-Groundwater Under Influence of Surface Water,34.726181,-86.819751,PFBS,4,short,3.9,34.726181-86.819751,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000885,GW-Groundwater,34.726181,-86.819751,PFBA,4,short,5.1,34.726181-86.819751,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000885,GW-Groundwater,34.726181,-86.819751,PFBS,4,short,3.3,34.726181-86.819751,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000899,SW-Surface Water,34.53455,-86.612683,PFBA,4,short,9.1,34.53455-86.612683,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000899,SW-Surface Water,34.53455,-86.612683,PFBS,4,short,3.3,34.53455-86.612683,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000933,SW-Surface Water,34.266374,-86.216309,PFHpA,7,short,3,34.266374-86.216309,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000933,SW-Surface Water,34.266374,-86.216309,PFHxA,6,short,8.1,34.266374-86.216309,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000933,SW-Surface Water,34.266374,-86.216309,PFOA,8,Long,14.6,34.266374-86.216309,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000933,SW-Surface Water,34.266374,-86.216309,PFOS,8,Long,9.4,34.266374-86.216309,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000933,SW-Surface Water,34.266374,-86.216309,PFPeA,5,short,7,34.266374-86.216309,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000943,SW-Surface Water,34.316777,-86.308636,PFBA,4,short,16.9,34.316777-86.308636,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000943,SW-Surface Water,34.316777,-86.308636,PFBS,4,short,3.3,34.316777-86.308636,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000943,SW-Surface Water,34.316777,-86.308636,PFHxA,6,short,3.6,34.316777-86.308636,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000947,SW-Surface Water,34.176524,-86.116536,PFBA,4,short,13,34.176524-86.116536,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000947,SW-Surface Water,34.176524,-86.116536,PFBS,4,short,3.5,34.176524-86.116536,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000947,SW-Surface Water,34.176524,-86.116536,PFHxA,6,short,4,34.176524-86.116536,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0000947,SW-Surface Water,34.176524,-86.116536,PFPeA,5,short,3,34.176524-86.116536,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001084,SW-Surface Water,34.566681,-86.999561,PFBA,4,short,6.9,34.566681-86.999561,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001088,SW-Surface Water,34.496418,-86.863966,PFBA,4,short,5.6,34.496418-86.863966,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001145,SW-Surface Water,32.360929,-85.04608,PFHxA,6,short,3.1,32.360929-85.04608,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001148,GU-Groundwater Under Influence of Surface Water,33.222519,-86.830425,PFBS,4,short,5.2,33.222519-86.830425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001148,GU-Groundwater Under Influence of Surface Water,33.222519,-86.830425,PFOA,8,Long,4,33.222519-86.830425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001148,GU-Groundwater Under Influence of Surface Water,33.222519,-86.830425,PFOS,8,Long,5.9,33.222519-86.830425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001148,SW-Surface Water,33.222519,-86.830425,PFBA,4,short,5.6,33.222519-86.830425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001148,SW-Surface Water,33.222519,-86.830425,PFBS,4,short,4.2,33.222519-86.830425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001148,SW-Surface Water,33.222519,-86.830425,PFHxA,6,short,5.6,33.222519-86.830425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001148,SW-Surface Water,33.222519,-86.830425,PFOA,8,Long,4.8,33.222519-86.830425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001148,SW-Surface Water,33.222519,-86.830425,PFOS,8,Long,6.9,33.222519-86.830425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001148,SW-Surface Water,33.222519,-86.830425,PFPeA,5,short,7.7,33.222519-86.830425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001160,GU-Groundwater Under Influence of Surface Water,33.055709,-86.794846,PFHxA,6,short,3,33.055709-86.794846,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001160,GU-Groundwater Under Influence of Surface Water,33.055709,-86.794846,PFHxS,6,short,5.6,33.055709-86.794846,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001160,GU-Groundwater Under Influence of Surface Water,33.055709,-86.794846,PFOS,8,Long,12.5,33.055709-86.794846,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001160,GU-Groundwater Under Influence of Surface Water,33.055709,-86.794846,PFPeA,5,short,3.6,33.055709-86.794846,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001164,SW-Surface Water,33.454384,-86.493123,PFBA,4,short,9.3,33.454384-86.493123,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001164,SW-Surface Water,33.454384,-86.493123,PFBS,4,short,75,33.454384-86.493123,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001164,SW-Surface Water,33.454384,-86.493123,PFHpA,7,short,5.8,33.454384-86.493123,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001164,SW-Surface Water,33.454384,-86.493123,PFHxA,6,short,18,33.454384-86.493123,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001164,SW-Surface Water,33.454384,-86.493123,PFOA,8,Long,12,33.454384-86.493123,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001164,SW-Surface Water,33.454384,-86.493123,PFOS,8,Long,13,33.454384-86.493123,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001164,SW-Surface Water,33.454384,-86.493123,PFPeA,5,short,31,33.454384-86.493123,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001203,SW-Surface Water,33.671422,-86.413765,PFBA,4,short,10,33.671422-86.413765,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001203,SW-Surface Water,33.671422,-86.413765,PFBS,4,short,24.3,33.671422-86.413765,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001203,SW-Surface Water,33.671422,-86.413765,PFHxA,6,short,8.4,33.671422-86.413765,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001203,SW-Surface Water,33.671422,-86.413765,PFOA,8,Long,4.9,33.671422-86.413765,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001203,SW-Surface Water,33.671422,-86.413765,PFPeA,5,short,17.6,33.671422-86.413765,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001204,SW-Surface Water,33.585506,-86.301649,PFBA,4,short,20,33.585506-86.301649,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001204,SW-Surface Water,33.585506,-86.301649,PFBS,4,short,94,33.585506-86.301649,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001204,SW-Surface Water,33.585506,-86.301649,PFHpA,7,short,6,33.585506-86.301649,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001204,SW-Surface Water,33.585506,-86.301649,PFHxA,6,short,24,33.585506-86.301649,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001204,SW-Surface Water,33.585506,-86.301649,PFOA,8,Long,15,33.585506-86.301649,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001204,SW-Surface Water,33.585506,-86.301649,PFOS,8,Long,5.5,33.585506-86.301649,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001204,SW-Surface Water,33.585506,-86.301649,PFPeA,5,short,47,33.585506-86.301649,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001420,GW-Groundwater,34.982782,-86.840982,PFBA,4,short,13.3,34.982782-86.840982,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001420,GW-Groundwater,34.982782,-86.840982,PFBS,4,short,3.5,34.982782-86.840982,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
AL0001420,GW-Groundwater,34.982782,-86.840982,PFOA,8,Long,9.9,34.982782-86.840982,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
